id,company,product,type_name,inches,ram,weight,cpu_brand,cpu_generation,os_type,gpu_brand,gpu_type,memory_hdd,memory_ssd,memory_hybrid,memory_flash_storage,ips,retina,touchscreen,resolution_x,resolution_y,price
6207588,Lenovo,IdeaPad 320-15AST,Notebook,15.6,4,2.2,AMD,9420,Windows,AMD,dedicated,0,256,0,0,0,0,0,1920,1080,399
3266159,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,8,2.2,AMD,9720P,Windows,AMD,dedicated,1000,0,0,0,0,0,0,1366,768,429
8084150,Lenovo,V310-15IKB (i5-7200U/4GB/1TB/FHD/W10),Notebook,15.6,4,2.1,Intel,i5,Windows,Intel,integrated,2000,0,0,0,0,0,0,1920,1080,621
8443579,Lenovo,V310-15ISK (i3-6006U/4GB/500GB/No,Notebook,15.6,4,1.9,Intel,i3,No OS,Intel,integrated,500,0,0,0,0,0,0,1366,768,450
5447560,Dell,Vostro 5568,Notebook,15.6,8,2.18,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,795
9703217,Acer,Spin 5,2 in 1 Convertible,13.3,8,1.6,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,1,1920,1080,999
1627187,Lenovo,ThinkPad P51s,Workstation,15.6,16,2.18,Intel,i7,Windows,Nvidia,dedicated,0,512,0,0,0,0,0,1920,1080,1855
4646237,Lenovo,Thinkpad T460p,Notebook,14.0,8,1.8,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1191
7075274,HP,17-ak002nv (A10-9620P/6GB/2TB/Radeon,Notebook,17.3,6,2.71,AMD,9620P,Windows,AMD,dedicated,2000,0,0,0,1,0,0,1920,1080,655
7875051,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,2.5,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,1,0,0,1920,1080,1249
7575614,Dell,Latitude 5480,Notebook,14.0,8,1.64,Intel,i5,Linux,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,1089
7032044,Dell,Vostro 5568,Notebook,15.6,8,1.98,Intel,i5,Linux,Intel,integrated,1000,0,0,0,0,0,0,1920,1080,726
5866080,Asus,VivoBook E403NA,Notebook,14.0,4,1.5,Intel,Dual,Windows,Intel,integrated,0,0,0,32,0,0,0,1920,1080,298
5160775,Dell,Latitude 5580,Notebook,15.6,16,1.93,Intel,i5,Windows,Intel,integrated,0,512,0,0,0,0,0,1920,1080,1426
7959358,Lenovo,Thinkpad E470,Notebook,14.0,8,1.87,Intel,i5,Windows,Nvidia,dedicated,0,256,0,0,1,0,0,1920,1080,857
4922502,Dell,Latitude 5580,Notebook,15.6,8,1.9,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1179
2557263,Lenovo,110-15ACL (A6-7310/4GB/500GB/W10),Notebook,15.6,4,2.19,AMD,7310,Windows,AMD,dedicated,500,0,0,0,0,0,0,1366,768,298
4958325,Mediacom,Smartbook 142,Notebook,14.0,4,1.4,Intel,Z8350,Windows,Intel,integrated,32,0,0,0,1,0,0,1920,1200,265
6238133,HP,ProBook 470,Notebook,17.3,8,2.63,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,1200
9158464,Lenovo,ThinkPad X1,Ultrabook,14.0,8,1.17,Intel,i7,Windows,Intel,integrated,0,512,0,0,1,0,0,2560,1440,1686
4726891,HP,Pavilion X360,2 in 1 Convertible,13.3,8,1.58,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,1,1366,768,836
6513998,Lenovo,ThinkPad T470s,Ultrabook,14.0,8,1.32,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,1499
3570246,Dell,Alienware 17,Gaming,17.3,32,4.36,Intel,i7,Windows,Nvidia,dedicated,1000,1000,0,0,0,0,0,3840,2160,3659
2473444,MSI,GL72M 7REX,Gaming,17.3,8,2.7,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,1348
1464213,Lenovo,V310-15IKB (i5-7200U/4GB/1TB/No,Notebook,15.6,4,1.9,Intel,i5,No OS,Intel,integrated,1000,0,0,0,0,0,0,1366,768,489
7510869,Dell,Inspiron 5570,Notebook,15.6,8,2.2,Intel,i5,Windows,AMD,dedicated,1000,128,0,0,0,0,0,1920,1080,719
6862043,Dell,Inspiron 5378,2 in 1 Convertible,13.3,4,1.71,Intel,i3,Windows,Intel,integrated,1000,0,0,0,0,0,1,1920,1080,649
7770328,Dell,Inspiron 5567,Notebook,15.6,8,2.32,Intel,i5,Linux,AMD,dedicated,1000,0,0,0,0,0,0,1366,768,589
6906242,HP,15-BW037na (A9-9420/4GB/1TB/Radeon,Notebook,15.6,4,2.1,AMD,9420,Windows,AMD,dedicated,1000,0,0,0,0,0,0,1920,1080,489
7471698,Acer,Predator 17,Gaming,17.3,16,4.2,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,1,0,0,1920,1080,1935
8238980,Dell,Inspiron 3567,Notebook,15.6,12,2.25,Intel,i5,Windows,Intel,integrated,1000,0,0,0,0,0,0,1366,768,649
5987877,HP,15-BW091ND (A9-9420/6GB/1TB,Notebook,15.6,6,2.1,AMD,A9-9420,Windows,AMD,dedicated,1000,128,0,0,0,0,0,1920,1080,650
7822218,Acer,Extensa EX2540-58KR,Notebook,15.6,4,2.4,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,559
5062733,Lenovo,ThinkPad 13,Notebook,13.3,8,1.44,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,960
3917027,Lenovo,V310-15IKB (i7-7500U/4GB/1TB/FHD/W10),Notebook,15.6,4,1.85,Intel,i7,Windows,Intel,integrated,1000,0,0,0,0,0,0,1920,1080,779
5684110,HP,ZBook 15,Workstation,15.6,16,2.6,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,2419
6960192,Dell,Inspiron 5379,2 in 1 Convertible,13.3,8,1.55,Intel,i5,Windows,Intel,integrated,1000,0,0,0,0,0,1,1920,1080,659
7403225,MSI,GS63VR 7RF,Gaming,15.6,16,1.8,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,0,0,0,1920,1080,2094
1463306,Acer,Aspire ES1-572,Notebook,15.6,4,2.4,Intel,i3,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,410
3792326,Dell,Inspiron 7560,Notebook,15.6,8,2.0,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,1207
2949057,Dell,Vostro 3568,Notebook,15.6,8,2.0,Intel,i3,Windows,Intel,integrated,0,256,0,0,0,0,0,1366,768,665
2376310,Toshiba,Tecra X40-D-10G,Notebook,14.0,8,1.25,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,1,1920,1080,1535
8573508,Lenovo,Flex 5,2 in 1 Convertible,14.0,8,1.7,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,1,1920,1080,999
4065168,Lenovo,Thinkpad P51s,Workstation,15.6,16,2.5,Intel,i7,Windows,Nvidia,dedicated,0,1000,0,0,1,0,0,3840,2160,3299
5178288,Acer,Chromebook 14,Notebook,14.0,2,1.68,Intel,Dual,Chrome OS,Intel,integrated,0,0,0,32,0,0,0,1366,768,330
5772088,Samsung,Notebook 9,Ultrabook,13.3,16,0.81,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1649
5601221,HP,250 G6,Notebook,15.6,8,1.86,Intel,i3,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,539
3604207,Dell,Latitude 5480,Notebook,14.0,8,1.6,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1366,768,1126
3764268,HP,Zbook 17,Workstation,17.3,16,3.0,Intel,E3-1535M,Windows,Nvidia,dedicated,0,256,0,0,1,0,0,1920,1080,4389
3283445,Lenovo,N23 (N3060/4GB/128GB/W10),Netbook,11.6,4,1.4,Intel,Dual,Windows,Intel,integrated,0,128,0,0,0,0,1,1366,768,475
4875402,HP,EliteBook 850,Notebook,15.6,8,1.84,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1900
6506609,Asus,X550VX-XX015D (i5-6300HQ/4GB/1TB/GeForce,Notebook,15.6,4,2.45,Intel,i5,No OS,Nvidia,dedicated,1000,0,0,0,0,0,0,1366,768,579
9793241,Lenovo,Thinkpad T460,Ultrabook,14.0,4,1.7,Intel,i5,Windows,Intel,integrated,0,180,0,0,0,0,0,1920,1080,1096
7000811,Asus,Pro P2540UA-XO0192R,Notebook,15.6,4,2.37,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,0,1366,768,849
9819756,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,8,1.3,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,1,3200,1800,1199
1856015,HP,15-cb003na (i5-7300HQ/8GB/1TB,Notebook,15.6,8,2.2,Intel,i5,Windows,Nvidia,dedicated,1000,128,0,0,1,0,0,1920,1080,1099
9266633,HP,ZBook 15,Workstation,15.6,8,2.59,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,1561
7483184,Dell,Alienware 17,Gaming,15.6,16,4.42,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,1,0,0,3840,2160,2868
4054079,Acer,Aspire 3,Notebook,15.6,4,2.1,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1366,768,599
1426493,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,2.5,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,1,0,0,1920,1080,1048
9592377,Dell,Latitude 7280,Ultrabook,12.5,16,1.18,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1859
8283595,Google,Pixelbook (Core,Ultrabook,12.3,8,1.1,Intel,i5,Chrome OS,Intel,integrated,0,256,0,0,0,0,1,2400,1600,1559
6253635,Asus,Zenbook UX330UA-AH5Q,Ultrabook,13.3,8,1.2,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,0,3200,1800,1129
7045578,Dell,Latitude 3380,Notebook,13.3,4,1.65,Intel,i3,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,849
5293870,Acer,TravelMate P238-M,Notebook,13.3,4,1.6,Intel,i5,Windows,Intel,integrated,0,128,0,0,0,0,0,1366,768,655
5968254,Asus,X751NV-TY001 (N4200/4GB/1TB/GeForce,Notebook,17.3,4,2.8,Intel,Quad,Windows,Nvidia,dedicated,1000,0,0,0,0,0,0,1366,768,470
9522790,Dell,Inspiron 7559,Gaming,15.6,16,2.72,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,1,0,1,3840,2160,1099
4545967,Samsung,Notebook 9,Ultrabook,13.3,8,1.31,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,1,1920,1080,1599
5361154,Acer,Aspire A315-31,Notebook,15.6,4,2.1,Intel,Quad,Linux,Intel,integrated,1000,0,0,0,0,0,0,1366,768,298
2349429,Dell,Inspiron 5567,Notebook,15.6,16,2.3,Intel,i7,Windows,AMD,dedicated,0,256,0,0,0,0,0,1920,1080,1181
2489224,Samsung,Notebook 9,2 in 1 Convertible,15.0,16,1.71,Intel,i7,Windows,AMD,dedicated,0,256,0,0,0,0,1,1920,1080,1799
2753795,Toshiba,Tecra A40-C-1E5,Notebook,14.0,4,1.75,Intel,i5,Windows,Intel,integrated,0,128,0,0,1,0,0,1366,768,1020
1853360,Dell,Inspiron 7567,Gaming,15.6,8,2.62,Intel,i7,Windows,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,1099
7700245,HP,EliteBook 820,Ultrabook,12.5,4,1.26,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1366,768,1244
3213976,Asus,Q524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce,2 in 1 Convertible,15.6,12,2.3,Intel,i7,Windows,Nvidia,dedicated,2000,0,0,0,0,0,1,1920,1080,839
6031295,Lenovo,Thinkpad P50,Notebook,15.6,16,2.5,Intel,i7,Windows,Nvidia,dedicated,0,512,0,0,0,0,0,3840,2160,2370
2488065,Acer,Swift 3,Notebook,14.0,4,1.8,Intel,i3,Windows,Intel,integrated,0,128,0,0,1,0,0,1920,1080,636
7066959,Razer,Blade Pro,Gaming,14.0,16,1.95,Intel,i7,Windows,Nvidia,dedicated,0,512,0,0,0,0,0,1920,1080,2899
5819389,Asus,Vivobook Max,Notebook,15.6,8,2.0,Intel,Dual,Windows,Intel,integrated,0,128,0,0,0,0,0,1920,1080,581
9410993,Dell,Alienware 17,Gaming,17.3,32,4.42,Intel,i7,Windows,Nvidia,dedicated,1000,1000,0,0,1,0,0,1920,1080,3588
6836410,Asus,Rog G752VS-BA171T,Gaming,17.3,16,4.3,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,1,0,0,1920,1080,2350
3900703,Toshiba,Tecra Z40-C-161,Ultrabook,14.0,16,1.47,Intel,i7,Windows,Nvidia,dedicated,0,512,0,0,1,0,0,1920,1080,1764
2697977,Lenovo,IdeaPad 110-15IBR,Notebook,15.6,8,2.2,Intel,Quad,No OS,Intel,integrated,1000,0,0,0,0,0,0,1366,768,329
2548106,Lenovo,ThinkPad T470s,Ultrabook,14.0,16,1.7,Intel,i7,Windows,Intel,integrated,0,512,0,0,0,0,0,1920,1080,2299
9405399,MSI,GS43VR 7RE,Gaming,14.0,16,1.6,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,1,0,0,1920,1080,1891
5464198,MSI,GL62M (i5-7300HQ/8GB/1TB,Gaming,15.6,8,2.2,Intel,i5,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,1089
1159748,Lenovo,Legion Y520-15IKBN,Gaming,15.6,4,2.4,Intel,i7,Windows,Nvidia,dedicated,1000,0,0,0,1,0,0,1920,1080,999
9337913,Acer,Predator G9-793,Gaming,17.3,16,4.2,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,1,0,0,1920,1080,2299
3308866,Dell,Inspiron 7567,Gaming,15.6,8,2.62,Intel,i5,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,985
2104206,Asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,Gaming,15.6,8,2.24,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,1339
7260172,Vero,K146 (N3350/4GB/32GB/W10),Notebook,14.0,4,1.22,Intel,Dual,Windows,Intel,integrated,0,0,0,32,0,0,0,1920,1080,202
8196153,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8,1.37,Intel,i7,Windows,Intel,integrated,0,512,0,0,1,0,1,1920,1080,1970
6145520,Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,8,2.08,Intel,i5,Windows,AMD,dedicated,0,256,0,0,0,0,1,1920,1080,959
1913954,Apple,"MacBook 12""",Ultrabook,12.0,8,0.92,Intel,M,Mac OS X,Intel,integrated,0,0,0,512,1,1,0,2304,1440,1165
2465384,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,8,1.42,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,1,2560,1440,2330
1086736,Asus,R417NA-RS01 (N3350/4GB/32GB/W10),Notebook,14.0,4,1.63,Intel,Dual,Windows,Intel,integrated,0,0,0,32,0,0,0,1366,768,299
5069567,Dell,Latitude 3580,Notebook,15.6,8,1.95,Intel,i5,Windows,Intel,integrated,0,128,0,0,0,0,0,1366,768,810
5022934,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,8,1.38,Intel,i7,Windows,Intel,integrated,0,256,0,0,1,0,1,1920,1080,1349
1694389,Dell,Vostro 5568,Notebook,15.6,8,2.0,Intel,i3,Windows,AMD,dedicated,0,256,0,0,0,0,0,1920,1080,739
7791590,HP,ZBook 17,Workstation,15.6,8,3.14,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,2064
4568930,Asus,Pro P2540UA-XS51,Notebook,15.6,8,2.37,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1099
3586065,Dell,XPS 13,Ultrabook,13.3,8,1.29,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1499
7250657,Dell,XPS 15,Notebook,15.6,8,2.06,Intel,i5,Windows,Nvidia,dedicated,0,256,0,0,0,0,1,3840,2160,1749
9299321,Dell,Latitude 3180,Netbook,11.6,4,1.63,Intel,Quad,Windows,Intel,integrated,0,128,0,0,0,0,0,1366,768,744
8536083,HP,EliteBook 820,Netbook,12.5,8,1.26,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1366,768,1389
7913362,Toshiba,Satellite Pro,Notebook,15.6,4,2.1,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,780
9559405,HP,15-ba043na (A12-9700P/8GB/2TB/W10),Notebook,15.6,8,2.04,AMD,9700P,Windows,AMD,dedicated,2000,0,0,0,0,0,0,1366,768,629
9410960,Dell,Inspiron 7567,Gaming,15.6,16,2.62,Intel,i7,Windows,Nvidia,dedicated,0,512,0,0,0,0,0,3840,2160,1679
5024394,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,4,2.4,Intel,i5,Windows,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,609
2317778,HP,Omen 17-an012dx,Gaming,17.3,12,3.74,Intel,i7,Windows,AMD,dedicated,1000,0,0,0,1,0,0,1920,1080,1749
5674490,MSI,GE72MVR 7RG,Gaming,17.3,16,2.9,Intel,i7,Windows,Nvidia,dedicated,1000,512,0,0,0,0,0,1920,1080,2415
7038281,Samsung,Notebook 9,Ultrabook,13.3,8,0.81,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1499
1553787,Dell,Vostro 5568,Notebook,15.6,8,1.98,Intel,i7,Windows,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,961
4333300,Dell,Vostro 3568,Notebook,15.6,8,2.18,Intel,i5,Windows,AMD,dedicated,0,256,0,0,0,0,0,1920,1080,789
2877453,Lenovo,Thinkpad T470s,Ultrabook,14.0,8,1.32,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1859
2940612,Razer,Blade Stealth,Ultrabook,12.5,16,1.29,Intel,i7,Windows,Intel,integrated,0,512,0,0,1,0,1,3840,2160,1799
3575644,HP,Chromebook 11,Netbook,11.6,4,1.23,Intel,Dual,Chrome OS,Intel,integrated,0,0,0,16,0,0,0,1366,768,385
2658016,Dell,Alienware 17,Gaming,17.3,16,4.36,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,1,0,0,1920,1080,2505
7861256,Dell,Latitude 3480,Notebook,14.0,4,1.76,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,755
1227101,Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,15.6,4,2.1,Intel,i3,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,489
1681112,Toshiba,Tecra X40-D-10Z,Ultrabook,14.0,4,1.25,Intel,i5,Windows,Intel,integrated,0,128,0,0,0,0,0,1366,768,1090
5455162,Lenovo,Thinkpad X1,Ultrabook,14.0,8,1.13,Intel,i7,Windows,Intel,integrated,0,512,0,0,1,0,0,1920,1080,2499
3944223,MSI,GL62M 7RD,Gaming,15.6,8,2.4,Intel,i5,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,1199
5313098,Lenovo,ThinkPad X1,Ultrabook,14.0,8,1.13,Intel,i5,Windows,Intel,integrated,0,0,0,256,1,0,0,1920,1080,1875
2542810,Toshiba,Satellite Pro,Notebook,14.0,4,1.75,Intel,Dual,Windows,Intel,integrated,0,128,0,0,0,0,0,1366,768,499
9519181,Asus,ZenBook Flip,2 in 1 Convertible,13.3,8,1.1,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,1,1920,1080,1358
1268022,Dell,Latitude 3480,Notebook,14.0,4,1.76,Intel,i3,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,585
2844272,Acer,Chromebook 11,Netbook,11.6,4,1.35,Intel,Dual,Chrome OS,Intel,integrated,0,0,0,32,1,0,0,1366,768,355
2379645,Acer,Swift 3,Notebook,14.0,8,1.5,Intel,i3,Windows,Intel,integrated,0,128,0,0,1,0,0,1920,1080,619
3319961,Razer,Blade Pro,Gaming,17.3,32,3.49,Intel,i7,Windows,Nvidia,dedicated,0,512,0,0,0,0,1,3840,2160,5499
8134119,Lenovo,Thinkpad X1,Ultrabook,14.0,16,1.1,Intel,i7,Windows,Intel,integrated,0,512,0,0,1,0,0,2560,1440,2099
8866576,Asus,VivoBook Max,Notebook,15.6,4,2.1,Intel,i5,Linux,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,519
7442374,Lenovo,Thinkpad T460,Notebook,14.0,8,1.7,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1186
1751689,Lenovo,ThinkPad T470s,Notebook,14.0,8,1.32,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,1650
7630759,Dell,Alienware 15,Gaming,15.6,16,3.21,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,0,0,0,1920,1080,2774
2041797,Asus,Rog GL702VS-BA023T,Gaming,17.3,16,2.9,Intel,i7,Windows,Nvidia,dedicated,1000,256,0,0,0,0,0,1920,1080,2419
6923677,Toshiba,Satellite Pro,Notebook,15.6,4,2.0,Intel,i3,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,669
9136211,Lenovo,N42-20 Chromebook,Notebook,14.0,4,1.5,Intel,Quad,Chrome OS,Intel,integrated,0,0,0,16,0,0,0,1366,768,325
2125555,Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,15.6,8,2.3,Intel,i5,Windows,Intel,integrated,128,0,0,0,0,0,0,1920,1080,590
7458125,Asus,Rog GL702VM-GC017T,Gaming,17.3,16,2.73,Intel,i7,Windows,Nvidia,dedicated,1000,512,0,0,0,0,0,1920,1080,1799
2288420,Dell,Alienware 17,Gaming,17.3,32,4.42,Intel,i7,Windows,Nvidia,dedicated,1000,512,0,0,1,0,0,1920,1080,3072
6659823,HP,ProBook 470,Notebook,17.3,8,2.63,Intel,i5,Windows,Nvidia,dedicated,1000,0,0,0,0,0,0,1600,900,910
5697288,Dell,Vostro 3568,Notebook,15.6,8,2.18,Intel,i5,Windows,Intel,integrated,0,128,0,0,0,0,0,1366,768,713
1782771,HP,EliteBook 840,Ultrabook,14.0,8,1.54,Intel,i7,Windows,Intel,integrated,0,512,0,0,0,0,0,1920,1080,1870
2347020,Dell,Vostro 3568,Notebook,15.6,4,2.18,Intel,i7,Windows,AMD,dedicated,0,256,0,0,0,0,0,1920,1080,739
8407208,HP,Chromebook X360,2 in 1 Convertible,11.6,4,1.4,Intel,Dual,Chrome OS,Intel,integrated,0,0,0,32,0,0,1,1366,768,615
8409336,Asus,ZenBook UX310UQ-GL026T,Ultrabook,13.3,8,1.45,Intel,i5,Windows,Nvidia,dedicated,0,512,0,0,1,0,0,1920,1080,1026
2047558,HP,EliteBook x360,2 in 1 Convertible,13.3,8,1.28,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,1,1920,1080,2277
7783623,HP,EliteBook 840,Ultrabook,14.0,8,1.54,Intel,i7,Windows,Intel,integrated,0,512,0,0,0,0,0,1920,1080,1468
8276187,HP,250 G6,Notebook,15.6,4,1.86,Intel,Dual,No OS,Intel,integrated,0,128,0,0,0,0,0,1366,768,299
6893991,Asus,Rog GL502VM-DS74,Gaming,15.6,16,2.1,Intel,i7,Windows,Nvidia,dedicated,1000,128,0,0,0,0,0,1920,1080,1899
1529860,Dell,Inspiron 5767,Notebook,17.3,8,2.83,Intel,i7,Linux,AMD,dedicated,1000,0,0,0,0,0,0,1920,1080,865
4774174,Lenovo,ThinkPad T470p,Ultrabook,14.0,8,1.96,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,1,0,0,1920,1080,1903
3484842,Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Notebook,15.6,8,2.3,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,1,0,0,1920,1080,787
3372480,Dell,Latitude 5580,Notebook,15.6,8,1.9,Intel,i5,Windows,Intel,integrated,0,128,0,0,0,0,0,1920,1080,945
8952373,Asus,X541NA (N4200/4GB/1TB/W10),Notebook,15.6,4,2.0,Intel,Quad,Windows,Intel,integrated,1000,0,0,0,0,0,0,1366,768,449
5149636,HP,EliteBook x360,2 in 1 Convertible,13.3,8,1.28,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,1,1920,1080,2559
6199330,Dell,Inspiron 5368,Notebook,13.3,8,1.62,Intel,i5,Windows,Intel,integrated,1000,0,0,0,0,0,1,1920,1080,649
9038320,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,4,2.2,Intel,i3,No OS,Intel,integrated,1000,0,0,0,0,0,0,1920,1080,469
9849850,Lenovo,ThinkPad E570,Notebook,15.6,8,2.3,Intel,i5,Windows,Intel,integrated,1000,0,0,0,1,0,0,1920,1080,850
2034221,HP,EliteBook 850,Notebook,15.6,8,1.84,Intel,i5,Windows,AMD,dedicated,0,256,0,0,0,0,0,1920,1080,1349
1353171,Toshiba,Portege X30-D-10X,Notebook,13.3,4,1.05,Intel,i5,Windows,Intel,integrated,0,128,0,0,0,0,0,1920,1080,1285
7107556,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,2.5,Intel,i5,No OS,Nvidia,dedicated,1000,0,0,0,1,0,0,1920,1080,1017
9001734,Dell,XPS 13,Ultrabook,13.3,16,1.29,Intel,i7,Windows,Intel,integrated,0,512,0,0,0,0,1,3200,1800,2240
9646524,HP,Probook 450,Notebook,15.6,4,2.07,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1920,1080,910
3503096,Toshiba,PortÄ‚Â©gÄ‚Â© Z30-C-188,Ultrabook,13.3,8,1.2,Intel,i5,Windows,Intel,integrated,0,256,0,0,0,0,0,1366,768,1095
7070927,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8,1.37,Intel,i7,Windows,Intel,integrated,0,256,0,0,1,0,1,1920,1080,1950
5391856,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,14.0,8,1.56,Intel,i5,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,902
7882354,Dell,Precision 3520,Workstation,15.6,8,2.23,Intel,i7,Windows,Nvidia,dedicated,1000,0,0,0,0,0,0,1920,1080,1778
8327331,Lenovo,ThinkPad L570,Notebook,15.6,4,2.38,Intel,i5,Windows,Intel,integrated,500,0,0,0,0,0,0,1366,768,1055
6045964,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,4,2.2,Intel,i3,No OS,AMD,dedicated,1000,0,0,0,0,0,0,1920,1080,479
4342036,Toshiba,Tecra A50-D-11D,Notebook,15.6,8,2.0,Intel,i7,Windows,Intel,integrated,0,256,0,0,1,0,0,1920,1080,1388
6599316,Lenovo,Thinkpad 13,Notebook,13.3,4,1.44,Intel,i3,Windows,Intel,integrated,0,180,0,0,1,0,0,1920,1080,735
4266899,Samsung,Notebook 9,Ultrabook,15.0,16,1.23,Intel,i7,Windows,Nvidia,dedicated,0,256,0,0,0,0,0,1920,1080,1849
4654587,Dell,Latitude 7280,Ultrabook,12.5,8,1.6,Intel,i7,Windows,Intel,integrated,0,256,0,0,0,0,0,1920,1080,1690
